"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node4",,,,"User:","db"
"Cmdline:","dstat -lcmdrsyTt --full --output results/cdb_5.stat",,,,"Date:","31 Jan 2019 14:58:37 EST"

"load avg",,,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"cpu8 usage",,,,,,"cpu9 usage",,,,,,"cpu10 usage",,,,,,"cpu11 usage",,,,,,"cpu12 usage",,,,,,"cpu13 usage",,,,,,"cpu14 usage",,,,,,"cpu15 usage",,,,,,"memory usage",,,,"dsk/sda",,"dsk/sdb",,"io/sda",,"io/sdb",,"swap",,"system",,"epoch","system"
"1m","5m","15m","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","read","writ","read","writ","read","writ","used","free","int","csw","epoch","time"
2.090,2.060,2.020,29.592,3.061,63.265,3.061,0.0,1.020,13.725,1.961,84.314,0.0,0.0,0.0,9.901,1.980,87.129,0.990,0.0,0.0,11.111,1.010,87.879,0.0,0.0,0.0,44.444,2.020,46.465,7.071,0.0,0.0,20.792,0.0,71.287,7.921,0.0,0.0,30.0,1.0,67.0,2.0,0.0,0.0,16.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,1.0,0.0,97.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,8.0,0.0,92.0,0.0,0.0,0.0,6.931,0.0,79.208,13.861,0.0,0.0,19694538752.0,591802368.0,21598208000.0,297340928.0,0.0,2183168.0,0.0,0.0,0.0,33.0,0.0,0.0,1188614144.0,41749520384.0,7506.0,6705.0,1548964787.894,31-01 14:59:47
2.090,2.060,2.020,23.232,1.010,72.727,2.020,0.0,1.010,5.051,2.020,92.929,0.0,0.0,0.0,1.020,0.0,98.980,0.0,0.0,0.0,13.0,2.0,85.0,0.0,0.0,0.0,56.0,2.0,34.0,8.0,0.0,0.0,16.0,1.0,82.0,1.0,0.0,0.0,42.0,1.0,57.0,0.0,0.0,0.0,16.327,1.020,80.612,2.041,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,81.0,19.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,5.102,0.0,88.776,6.122,0.0,0.0,19697098752.0,591802368.0,21600059392.0,292929536.0,0.0,2035712.0,0.0,0.0,0.0,29.0,0.0,0.0,1188614144.0,41749520384.0,4414.0,6182.0,1548964788.894,31-01 14:59:48
2.090,2.060,2.020,5.0,0.0,94.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,5.882,0.980,93.137,0.0,0.0,0.0,5.051,0.0,94.949,0.0,0.0,0.0,51.546,2.062,35.052,11.340,0.0,0.0,18.0,1.0,72.0,9.0,0.0,0.0,4.040,1.010,93.939,1.010,0.0,0.0,20.408,2.041,77.551,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.0,0.0,77.0,11.0,0.0,0.0,19699978240.0,591802368.0,21602033664.0,288075776.0,0.0,2211840.0,0.0,0.0,0.0,26.0,0.0,0.0,1188614144.0,41749520384.0,4098.0,6251.0,1548964789.894,31-01 14:59:49
2.090,2.060,2.020,3.061,0.0,96.939,0.0,0.0,0.0,6.122,0.0,93.878,0.0,0.0,0.0,7.143,0.0,92.857,0.0,0.0,0.0,3.960,0.990,95.050,0.0,0.0,0.0,33.0,2.0,58.0,7.0,0.0,0.0,28.283,1.010,58.586,12.121,0.0,0.0,9.901,0.0,87.129,2.970,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,12.121,1.010,83.838,3.030,0.0,0.0,19702341632.0,591802368.0,21603368960.0,284377088.0,0.0,1433600.0,0.0,0.0,0.0,25.0,0.0,0.0,1188614144.0,41749520384.0,3727.0,5821.0,1548964790.894,31-01 14:59:50
2.0,2.040,2.010,8.163,0.0,78.571,12.245,0.0,1.020,4.040,0.0,95.960,0.0,0.0,0.0,12.0,1.0,87.0,0.0,0.0,0.0,6.0,1.0,93.0,0.0,0.0,0.0,34.0,2.0,51.0,13.0,0.0,0.0,18.182,0.0,72.727,9.091,0.0,0.0,6.061,0.0,93.939,0.0,0.0,0.0,5.882,1.961,92.157,0.0,0.0,0.0,4.124,0.0,71.134,24.742,0.0,0.0,4.040,1.010,94.949,0.0,0.0,0.0,9.0,0.0,91.0,0.0,0.0,0.0,2.970,0.0,92.079,4.950,0.0,0.0,8.163,0.0,91.837,0.0,0.0,0.0,10.0,1.0,89.0,0.0,0.0,0.0,3.030,1.010,95.960,0.0,0.0,0.0,5.0,0.0,94.0,1.0,0.0,0.0,19705491456.0,591802368.0,21604864000.0,279732224.0,0.0,1970176.0,0.0,0.0,0.0,42.0,0.0,0.0,1188614144.0,41749520384.0,8094.0,8834.0,1548964791.894,31-01 14:59:51
2.0,2.040,2.010,6.0,2.0,92.0,0.0,0.0,0.0,5.051,1.010,93.939,0.0,0.0,0.0,2.020,1.010,96.970,0.0,0.0,0.0,6.931,0.0,93.069,0.0,0.0,0.0,20.202,2.020,56.566,21.212,0.0,0.0,10.0,2.0,77.0,11.0,0.0,0.0,3.0,2.0,87.0,8.0,0.0,0.0,6.061,1.010,91.919,1.010,0.0,0.0,0.0,0.0,96.040,3.960,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,3.0,1.0,93.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,1.0,89.0,7.0,0.0,0.0,19706355712.0,591802368.0,21605777408.0,277954560.0,0.0,1454080.0,0.0,0.0,0.0,53.0,0.0,0.0,1188614144.0,41749520384.0,4616.0,8520.0,1548964792.894,31-01 14:59:52
2.0,2.040,2.010,27.835,3.093,69.072,0.0,0.0,0.0,22.0,4.0,72.0,2.0,0.0,0.0,18.0,2.0,78.0,2.0,0.0,0.0,23.0,3.0,72.0,2.0,0.0,0.0,27.273,6.061,40.404,26.263,0.0,0.0,19.192,4.040,72.727,4.040,0.0,0.0,22.772,3.960,70.297,2.970,0.0,0.0,21.782,1.980,75.248,0.990,0.0,0.0,20.0,3.0,77.0,0.0,0.0,0.0,18.812,3.960,77.228,0.0,0.0,0.0,14.141,2.020,83.838,0.0,0.0,0.0,17.172,4.040,78.788,0.0,0.0,0.0,20.792,2.970,73.267,2.970,0.0,0.0,18.0,4.0,76.0,1.0,0.0,1.0,25.0,2.0,72.0,1.0,0.0,0.0,27.0,3.0,68.0,2.0,0.0,0.0,19710869504.0,591802368.0,21607432192.0,271785984.0,0.0,1212416.0,0.0,32768.0,0.0,41.0,0.0,5.0,1188614144.0,41749520384.0,130551.0,10082.0,1548964793.893,31-01 14:59:53
2.0,2.040,2.010,2.0,1.0,97.0,0.0,0.0,0.0,8.0,1.0,91.0,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,2.020,1.010,96.970,0.0,0.0,0.0,37.624,1.980,39.604,20.792,0.0,0.0,22.772,1.980,68.317,6.931,0.0,0.0,8.081,1.010,90.909,0.0,0.0,0.0,8.333,0.0,85.417,6.250,0.0,0.0,3.960,0.990,95.050,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,6.061,0.0,93.939,0.0,0.0,0.0,5.0,0.0,84.0,11.0,0.0,0.0,16.832,1.980,63.366,17.822,0.0,0.0,19715641344.0,591802368.0,21610455040.0,263991296.0,0.0,4554752.0,0.0,0.0,0.0,52.0,0.0,0.0,1188614144.0,41749520384.0,7221.0,9201.0,1548964794.894,31-01 14:59:54
2.0,2.040,2.010,6.061,1.010,91.919,0.0,0.0,1.010,1.0,0.0,99.0,0.0,0.0,0.0,4.0,2.0,94.0,0.0,0.0,0.0,8.911,1.980,81.188,7.921,0.0,0.0,34.343,4.040,42.424,19.192,0.0,0.0,20.792,1.980,62.376,14.851,0.0,0.0,11.0,1.0,87.0,0.0,0.0,1.0,6.931,0.990,90.099,1.980,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.970,0.990,96.040,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,7.0,0.0,93.0,0.0,0.0,0.0,6.0,1.0,78.0,15.0,0.0,0.0,19719229440.0,591802368.0,21613912064.0,256946176.0,0.0,3788800.0,0.0,0.0,0.0,51.0,0.0,0.0,1188614144.0,41749520384.0,6277.0,9840.0,1548964795.894,31-01 14:59:55
2.080,2.060,2.020,14.141,2.020,81.818,1.010,0.0,1.010,4.0,0.0,92.0,4.0,0.0,0.0,4.0,1.0,86.0,9.0,0.0,0.0,6.061,0.0,93.939,0.0,0.0,0.0,19.0,2.0,67.0,12.0,0.0,0.0,25.0,1.0,53.0,21.0,0.0,0.0,7.0,1.0,87.0,5.0,0.0,0.0,6.931,0.990,82.178,8.911,0.0,0.990,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,15.152,0.0,81.818,3.030,0.0,0.0,33.663,0.990,63.366,1.980,0.0,0.0,13.131,0.0,58.586,28.283,0.0,0.0,19722596352.0,591802368.0,21634912256.0,232579072.0,0.0,21348352.0,0.0,0.0,0.0,79.0,0.0,0.0,1188614144.0,41749520384.0,7476.0,8611.0,1548964796.894,31-01 14:59:56
2.080,2.060,2.020,17.172,2.020,79.798,0.0,0.0,1.010,2.020,0.0,97.980,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,1.0,96.0,0.0,0.0,0.0,29.293,4.040,54.545,12.121,0.0,0.0,12.121,4.040,64.646,19.192,0.0,0.0,32.673,2.970,49.505,14.851,0.0,0.0,4.040,0.0,94.949,1.010,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,1.010,79.798,18.182,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,21.0,1.0,52.0,26.0,0.0,0.0,19658395648.0,591802368.0,21612441600.0,319250432.0,0.0,27443200.0,0.0,0.0,0.0,100.0,0.0,0.0,1188614144.0,41749520384.0,4855.0,8073.0,1548964797.894,31-01 14:59:57
2.080,2.060,2.020,22.222,1.010,76.768,0.0,0.0,0.0,6.061,0.0,93.939,0.0,0.0,0.0,6.0,1.0,93.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,62.0,3.0,24.0,11.0,0.0,0.0,29.293,2.020,42.424,26.263,0.0,0.0,12.0,1.0,79.0,8.0,0.0,0.0,4.0,1.0,88.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,5.0,0.0,94.0,1.0,0.0,0.0,1.0,1.0,70.0,28.0,0.0,0.0,19660296192.0,591810560.0,21586817024.0,342966272.0,0.0,17448960.0,0.0,49152.0,0.0,82.0,0.0,2.0,1188614144.0,41749520384.0,5726.0,9940.0,1548964798.894,31-01 14:59:58
2.080,2.060,2.020,3.061,0.0,96.939,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,1.980,0.990,97.030,0.0,0.0,0.0,31.959,1.031,43.299,23.711,0.0,0.0,22.0,2.0,61.0,15.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,17.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,4.950,0.0,95.050,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,0.0,73.0,22.0,0.0,0.0,19662270464.0,591810560.0,21590147072.0,337661952.0,0.0,3624960.0,0.0,0.0,0.0,52.0,0.0,0.0,1188614144.0,41749520384.0,4665.0,8591.0,1548964799.894,31-01 14:59:59
2.080,2.060,2.020,7.143,1.020,91.837,0.0,0.0,0.0,7.767,0.971,85.437,3.883,0.0,1.942,13.0,1.0,86.0,0.0,0.0,0.0,8.081,1.010,84.848,6.061,0.0,0.0,18.812,1.980,57.426,21.782,0.0,0.0,17.0,1.0,74.0,8.0,0.0,0.0,13.131,1.010,84.848,1.010,0.0,0.0,19.192,1.010,79.798,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,5.941,0.0,94.059,0.0,0.0,0.0,8.081,0.0,91.919,0.0,0.0,0.0,5.051,0.0,94.949,0.0,0.0,0.0,9.901,0.990,89.109,0.0,0.0,0.0,12.871,0.990,77.228,8.911,0.0,0.0,13.861,1.980,84.158,0.0,0.0,0.0,17.172,1.010,66.667,15.152,0.0,0.0,19666395136.0,591810560.0,21592301568.0,331382784.0,0.0,2506752.0,0.0,0.0,0.0,46.0,0.0,0.0,1188614144.0,41749520384.0,21989.0,9090.0,1548964800.893,31-01 15:00:00
2.160,2.070,2.020,42.574,3.960,51.485,0.0,0.0,1.980,23.469,6.122,70.408,0.0,0.0,0.0,31.0,3.0,66.0,0.0,0.0,0.0,26.531,3.061,57.143,13.265,0.0,0.0,46.0,4.0,50.0,0.0,0.0,0.0,33.0,4.0,63.0,0.0,0.0,0.0,28.0,4.0,68.0,0.0,0.0,0.0,47.0,5.0,42.0,6.0,0.0,0.0,21.782,2.970,75.248,0.0,0.0,0.0,23.762,0.990,75.248,0.0,0.0,0.0,20.0,3.0,77.0,0.0,0.0,0.0,25.253,2.020,72.727,0.0,0.0,0.0,49.0,4.0,43.0,4.0,0.0,0.0,53.922,2.941,43.137,0.0,0.0,0.0,29.0,5.0,66.0,0.0,0.0,0.0,31.0,1.0,68.0,0.0,0.0,0.0,19670302720.0,591810560.0,21595869184.0,323907584.0,0.0,2662400.0,0.0,0.0,0.0,15.0,0.0,0.0,1188614144.0,41749520384.0,17762.0,14150.0,1548964801.893,31-01 15:00:01
2.160,2.070,2.020,18.367,1.020,57.143,22.449,0.0,1.020,13.725,0.980,82.353,1.961,0.0,0.980,16.0,1.0,79.0,4.0,0.0,0.0,11.765,0.980,68.627,17.647,0.0,0.980,38.384,2.020,57.576,2.020,0.0,0.0,54.0,1.0,37.0,8.0,0.0,0.0,16.162,2.020,79.798,2.020,0.0,0.0,10.101,3.030,88.889,-2.020,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.921,0.0,87.129,4.950,0.0,0.0,16.0,1.0,79.0,4.0,0.0,0.0,19679535104.0,591810560.0,21601460224.0,309084160.0,0.0,7831552.0,0.0,0.0,0.0,51.0,0.0,0.0,1188614144.0,41749520384.0,5836.0,8044.0,1548964802.894,31-01 15:00:02
2.160,2.070,2.020,40.594,2.970,48.515,4.950,0.0,2.970,19.417,2.913,76.699,0.0,0.0,0.971,22.0,2.0,74.0,2.0,0.0,0.0,22.772,2.970,74.257,0.0,0.0,0.0,54.0,4.0,41.0,1.0,0.0,0.0,57.426,4.950,33.663,3.960,0.0,0.0,22.0,2.0,73.0,3.0,0.0,0.0,17.0,4.0,78.0,1.0,0.0,0.0,5.0,2.0,93.0,0.0,0.0,0.0,9.091,0.0,90.909,0.0,0.0,0.0,11.0,1.0,88.0,0.0,0.0,0.0,8.911,0.990,90.099,0.0,0.0,0.0,15.0,0.0,85.0,0.0,0.0,0.0,24.490,4.082,71.429,0.0,0.0,0.0,21.0,3.0,71.0,5.0,0.0,0.0,24.242,1.010,58.586,16.162,0.0,0.0,19688706048.0,591810560.0,21608386560.0,292986880.0,0.0,6832128.0,0.0,0.0,0.0,37.0,0.0,0.0,1188614144.0,41749520384.0,15322.0,7525.0,1548964803.893,31-01 15:00:03
2.160,2.070,2.020,25.743,2.970,61.386,7.921,0.0,1.980,13.0,5.0,82.0,0.0,0.0,0.0,19.0,2.0,78.0,1.0,0.0,0.0,32.673,2.970,62.376,1.980,0.0,0.0,58.586,1.010,36.364,4.040,0.0,0.0,21.782,1.980,74.257,1.980,0.0,0.0,13.861,1.980,84.158,0.0,0.0,0.0,26.0,1.0,72.0,1.0,0.0,0.0,4.950,2.970,92.079,0.0,0.0,0.0,4.0,3.0,93.0,0.0,0.0,0.0,3.960,0.990,95.050,0.0,0.0,0.0,7.921,1.980,89.109,0.990,0.0,0.0,0.0,0.0,98.0,1.0,0.0,1.0,17.822,1.980,80.198,0.0,0.0,0.0,1.0,1.0,95.0,3.0,0.0,0.0,8.0,2.0,68.0,22.0,0.0,0.0,19749777408.0,591810560.0,21616422912.0,223879168.0,0.0,7618560.0,0.0,0.0,0.0,42.0,0.0,0.0,1188614144.0,41749520384.0,8356.0,17860.0,1548964804.893,31-01 15:00:04
2.160,2.070,2.020,35.0,3.0,56.0,4.0,0.0,2.0,6.931,1.980,90.099,0.0,0.0,0.990,5.941,2.970,90.099,0.990,0.0,0.0,10.0,1.0,89.0,0.0,0.0,0.0,55.882,0.980,33.333,8.824,0.0,0.980,15.0,2.0,70.0,13.0,0.0,0.0,22.772,1.980,73.267,1.980,0.0,0.0,31.633,1.020,58.163,9.184,0.0,0.0,1.980,1.980,96.040,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,2.970,0.990,96.040,0.0,0.0,0.0,5.102,1.020,89.796,4.082,0.0,0.0,16.505,1.942,78.641,0.971,0.0,1.942,8.0,1.0,91.0,0.0,0.0,0.0,6.0,2.0,84.0,8.0,0.0,0.0,9.0,0.0,69.0,22.0,0.0,0.0,19709956096.0,591810560.0,21623713792.0,256409600.0,0.0,7983104.0,0.0,0.0,0.0,52.0,0.0,0.0,1188614144.0,41749520384.0,7143.0,14648.0,1548964805.894,31-01 15:00:05
2.220,2.090,2.030,22.0,1.0,71.0,4.0,0.0,2.0,16.667,0.980,74.510,6.863,0.0,0.980,10.0,1.0,87.0,2.0,0.0,0.0,11.111,0.0,88.889,0.0,0.0,0.0,39.394,2.020,45.455,13.131,0.0,0.0,13.0,1.0,83.0,3.0,0.0,0.0,13.861,1.980,83.168,0.990,0.0,0.0,28.0,2.0,70.0,0.0,0.0,0.0,6.0,0.0,94.0,0.0,0.0,0.0,1.980,0.990,97.030,0.0,0.0,0.0,14.851,0.990,84.158,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,22.0,2.0,76.0,0.0,0.0,0.0,11.0,0.0,84.0,5.0,0.0,0.0,7.071,0.0,92.929,0.0,0.0,0.0,3.960,0.990,82.178,12.871,0.0,0.0,19716288512.0,591810560.0,21631361024.0,242429952.0,0.0,8347648.0,0.0,0.0,0.0,46.0,0.0,0.0,1188614144.0,41749520384.0,5366.0,7448.0,1548964806.894,31-01 15:00:06
2.220,2.090,2.030,22.0,3.0,73.0,0.0,0.0,2.0,22.222,1.010,76.768,0.0,0.0,0.0,28.0,2.0,70.0,0.0,0.0,0.0,30.0,2.0,68.0,0.0,0.0,0.0,50.505,2.020,43.434,4.040,0.0,0.0,26.263,2.020,59.596,12.121,0.0,0.0,19.192,2.020,76.768,2.020,0.0,0.0,25.743,1.980,67.327,4.950,0.0,0.0,23.469,1.020,71.429,4.082,0.0,0.0,13.131,1.010,85.859,0.0,0.0,0.0,9.091,2.020,88.889,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,13.131,1.010,85.859,0.0,0.0,0.0,24.242,5.051,68.687,2.020,0.0,0.0,53.0,4.0,43.0,0.0,0.0,0.0,15.306,2.041,73.469,9.184,0.0,0.0,19723661312.0,591810560.0,21638107136.0,228311040.0,0.0,6832128.0,0.0,0.0,0.0,36.0,0.0,0.0,1188614144.0,41749520384.0,7778.0,7432.0,1548964807.893,31-01 15:00:07
2.220,2.090,2.030,3.0,0.0,95.0,0.0,0.0,2.0,2.0,1.0,97.0,0.0,0.0,0.0,11.0,1.0,88.0,0.0,0.0,0.0,6.863,1.961,89.216,1.961,0.0,0.0,29.0,1.0,69.0,1.0,0.0,0.0,19.802,3.960,56.436,19.802,0.0,0.0,12.0,2.0,86.0,0.0,0.0,0.0,0.0,1.0,94.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,3.960,0.0,96.040,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,10.101,0.0,89.899,0.0,0.0,0.0,20.0,2.0,42.0,36.0,0.0,0.0,19732000768.0,591040512.0,21623427072.0,235421696.0,0.0,29913088.0,0.0,0.0,0.0,92.0,0.0,0.0,1188679680.0,41749454848.0,3193.0,5913.0,1548964808.894,31-01 15:00:08
2.220,2.090,2.030,17.0,2.0,80.0,0.0,0.0,1.0,14.141,1.010,84.848,0.0,0.0,0.0,8.0,1.0,91.0,0.0,0.0,0.0,11.111,0.0,88.889,0.0,0.0,0.0,54.455,6.931,32.673,5.941,0.0,0.0,24.742,2.062,57.732,15.464,0.0,0.0,10.0,0.0,76.0,14.0,0.0,0.0,12.0,2.0,84.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,5.0,0.0,95.0,0.0,0.0,0.0,1.0,0.0,83.0,16.0,0.0,0.0,0.0,0.0,98.0,2.0,0.0,0.0,12.871,0.0,67.327,19.802,0.0,0.0,19664842752.0,591040512.0,21571059712.0,354947072.0,0.0,16707584.0,0.0,0.0,0.0,68.0,0.0,0.0,1188679680.0,41749454848.0,5441.0,7178.0,1548964809.894,31-01 15:00:09
2.220,2.090,2.030,20.0,1.0,77.0,0.0,0.0,2.0,11.224,0.0,88.776,0.0,0.0,0.0,11.0,1.0,88.0,0.0,0.0,0.0,14.286,0.0,81.633,4.082,0.0,0.0,44.0,2.0,42.0,12.0,0.0,0.0,35.644,1.980,49.505,12.871,0.0,0.0,11.0,0.0,85.0,4.0,0.0,0.0,17.822,1.980,80.198,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,22.0,0.0,78.0,0.0,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,22.0,2.0,64.0,12.0,0.0,0.0,19670917120.0,591040512.0,21579468800.0,340463616.0,0.0,7573504.0,0.0,0.0,0.0,43.0,0.0,0.0,1188679680.0,41749454848.0,5178.0,7001.0,1548964810.894,31-01 15:00:10
2.370,2.120,2.040,38.384,1.010,57.576,3.030,0.0,0.0,21.0,1.0,64.0,14.0,0.0,0.0,15.152,1.010,83.838,0.0,0.0,0.0,19.0,1.0,80.0,0.0,0.0,0.0,58.0,3.0,30.0,9.0,0.0,0.0,36.634,1.980,59.406,1.980,0.0,0.0,33.333,2.020,62.626,2.020,0.0,0.0,15.152,2.020,82.828,0.0,0.0,0.0,12.0,1.0,87.0,0.0,0.0,0.0,20.202,0.0,79.798,0.0,0.0,0.0,12.0,1.0,87.0,0.0,0.0,0.0,16.327,0.0,83.673,0.0,0.0,0.0,8.0,0.0,90.0,2.0,0.0,0.0,13.0,1.0,79.0,7.0,0.0,0.0,17.822,0.990,81.188,0.0,0.0,0.0,28.713,0.990,63.366,6.931,0.0,0.0,19679379456.0,591040512.0,21586386944.0,325083136.0,0.0,6815744.0,0.0,0.0,0.0,39.0,0.0,0.0,1188679680.0,41749454848.0,5467.0,7694.0,1548964811.894,31-01 15:00:11
2.370,2.120,2.040,13.131,0.0,81.818,2.020,0.0,3.030,8.911,0.0,70.297,19.802,0.0,0.990,12.121,0.0,87.879,0.0,0.0,0.0,5.0,1.0,94.0,0.0,0.0,0.0,46.465,2.020,36.364,15.152,0.0,0.0,12.245,0.0,81.633,6.122,0.0,0.0,29.293,2.020,64.646,4.040,0.0,0.0,31.683,1.980,66.337,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,15.152,1.010,81.818,2.020,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,1.0,0.0,86.0,13.0,0.0,0.0,3.0,1.0,96.0,0.0,0.0,0.0,8.911,0.990,89.109,0.990,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,17.822,0.990,81.188,0.0,0.0,0.0,19689439232.0,591040512.0,21592338432.0,309071872.0,0.0,7942144.0,0.0,0.0,0.0,67.0,0.0,0.0,1188679680.0,41749454848.0,4850.0,7452.0,1548964812.894,31-01 15:00:12
