"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node4",,,,"User:","db"
"Cmdline:","dstat -lcmdrsyTt --full --output results/cdb_1.stat",,,,"Date:","31 Jan 2019 14:36:39 EST"

"load avg",,,"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"cpu8 usage",,,,,,"cpu9 usage",,,,,,"cpu10 usage",,,,,,"cpu11 usage",,,,,,"cpu12 usage",,,,,,"cpu13 usage",,,,,,"cpu14 usage",,,,,,"cpu15 usage",,,,,,"memory usage",,,,"dsk/sda",,"dsk/sdb",,"io/sda",,"io/sdb",,"swap",,"system",,"epoch","system"
"1m","5m","15m","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","read","writ","read","writ","read","writ","read","writ","used","free","int","csw","epoch","time"
2.420,2.690,1.750,14.141,1.010,82.828,2.020,0.0,0.0,12.0,1.0,86.0,0.0,0.0,1.0,11.111,1.010,87.879,0.0,0.0,0.0,12.871,0.990,86.139,0.0,0.0,0.0,22.772,0.990,46.535,29.703,0.0,0.0,16.327,2.041,71.429,10.204,0.0,0.0,28.0,3.0,69.0,0.0,0.0,0.0,22.772,1.980,75.248,0.0,0.0,0.0,9.184,0.0,90.816,0.0,0.0,0.0,6.0,0.0,94.0,0.0,0.0,0.0,10.101,1.010,88.889,0.0,0.0,0.0,9.0,1.0,90.0,0.0,0.0,0.0,11.111,0.0,88.889,0.0,0.0,0.0,6.061,1.010,92.929,0.0,0.0,0.0,8.081,0.0,91.919,0.0,0.0,0.0,10.0,1.0,77.0,12.0,0.0,0.0,19387252736.0,607932416.0,21844275200.0,342429696.0,0.0,3440640.0,0.0,0.0,0.0,45.0,0.0,0.0,1185271808.0,41752862720.0,7422.0,9761.0,1548963423.914,31-01 14:37:03
2.420,2.690,1.750,12.871,1.980,82.178,1.980,0.0,0.990,14.141,1.010,82.828,2.020,0.0,0.0,14.851,1.980,83.168,0.0,0.0,0.0,11.111,2.020,86.869,0.0,0.0,0.0,41.414,3.030,45.455,10.101,0.0,0.0,25.743,2.970,63.366,7.921,0.0,0.0,19.0,5.0,64.0,12.0,0.0,0.0,19.192,2.020,78.788,0.0,0.0,0.0,9.901,0.990,89.109,0.0,0.0,0.0,11.111,0.0,88.889,0.0,0.0,0.0,6.061,2.020,91.919,0.0,0.0,0.0,6.0,2.0,91.0,1.0,0.0,0.0,9.091,3.030,87.879,0.0,0.0,0.0,12.871,0.0,87.129,0.0,0.0,0.0,8.911,0.990,90.099,0.0,0.0,0.0,7.071,2.020,70.707,20.202,0.0,0.0,19391012864.0,607932416.0,21847801856.0,335142912.0,0.0,3452928.0,0.0,0.0,0.0,47.0,0.0,0.0,1185271808.0,41752862720.0,9496.0,9781.0,1548963424.914,31-01 14:37:04
2.380,2.680,1.760,3.061,1.020,95.918,0.0,0.0,0.0,5.0,1.0,94.0,0.0,0.0,0.0,3.061,0.0,96.939,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,25.510,1.020,64.286,9.184,0.0,0.0,22.449,1.020,69.388,7.143,0.0,0.0,4.040,0.0,65.657,30.303,0.0,0.0,13.0,0.0,80.0,7.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.960,0.990,95.050,0.0,0.0,0.0,12.121,0.0,87.879,0.0,0.0,0.0,3.030,0.0,90.909,6.061,0.0,0.0,3.0,0.0,96.0,1.0,0.0,0.0,19394744320.0,607932416.0,21850390528.0,328822784.0,0.0,3309568.0,0.0,0.0,0.0,52.0,0.0,0.0,1185271808.0,41752862720.0,5145.0,9418.0,1548963425.914,31-01 14:37:05
2.380,2.680,1.760,5.102,0.0,94.898,0.0,0.0,0.0,5.051,0.0,94.949,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,3.960,1.980,94.059,0.0,0.0,0.0,35.714,6.122,43.878,14.286,0.0,0.0,14.141,1.010,70.707,14.141,0.0,0.0,2.0,1.0,81.0,16.0,0.0,0.0,23.232,1.010,71.717,4.040,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,3.960,0.0,96.040,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,4.950,0.990,92.079,1.980,0.0,0.0,5.0,0.0,88.0,7.0,0.0,0.0,19398643712.0,607932416.0,21853278208.0,322035712.0,0.0,3469312.0,0.0,0.0,0.0,48.0,0.0,0.0,1185271808.0,41752862720.0,5422.0,9194.0,1548963426.914,31-01 14:37:06
2.380,2.680,1.760,4.040,0.0,94.949,0.0,0.0,1.010,2.020,0.0,97.980,0.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,38.384,2.020,44.444,15.152,0.0,0.0,12.871,1.980,70.297,14.851,0.0,0.0,9.0,0.0,67.0,24.0,0.0,0.0,26.471,0.980,71.569,0.980,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,5.941,1.980,83.168,8.911,0.0,0.0,19401916416.0,607932416.0,21856153600.0,315887616.0,0.0,3465216.0,0.0,0.0,0.0,48.0,0.0,0.0,1185271808.0,41752862720.0,5253.0,9208.0,1548963427.914,31-01 14:37:07
2.380,2.680,1.760,8.247,1.031,86.598,4.124,0.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,4.0,1.0,95.0,0.0,0.0,0.0,19.0,2.0,59.0,20.0,0.0,0.0,10.0,0.0,82.0,8.0,0.0,0.0,12.245,0.0,81.633,6.122,0.0,0.0,10.0,2.0,83.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,2.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,97.0,1.0,0.0,0.0,2.020,1.010,94.949,2.020,0.0,0.0,2.020,0.0,94.949,3.030,0.0,0.0,19404582912.0,607932416.0,21859770368.0,309604352.0,0.0,3543040.0,0.0,0.0,0.0,49.0,0.0,0.0,1185271808.0,41752862720.0,4494.0,8082.0,1548963428.914,31-01 14:37:08
2.380,2.680,1.760,14.286,1.020,60.204,24.490,0.0,0.0,15.0,0.0,77.0,8.0,0.0,0.0,14.706,1.961,80.392,2.941,0.0,0.0,14.286,0.0,85.714,0.0,0.0,0.0,24.242,0.0,51.515,24.242,0.0,0.0,20.0,1.0,75.0,4.0,0.0,0.0,14.0,1.0,85.0,0.0,0.0,0.0,13.0,2.0,85.0,0.0,0.0,0.0,13.131,0.0,86.869,0.0,0.0,0.0,15.0,0.0,85.0,0.0,0.0,0.0,10.101,0.0,89.899,0.0,0.0,0.0,15.152,0.0,82.828,2.020,0.0,0.0,8.081,0.0,91.919,0.0,0.0,0.0,9.0,2.0,89.0,0.0,0.0,0.0,8.0,1.0,90.0,1.0,0.0,0.0,14.0,0.0,84.0,2.0,0.0,0.0,19405930496.0,607932416.0,21861240832.0,306786304.0,0.0,1724416.0,0.0,0.0,0.0,44.0,0.0,0.0,1185271808.0,41752862720.0,8656.0,9072.0,1548963429.914,31-01 14:37:09
2.430,2.690,1.760,39.604,0.990,57.426,0.0,0.0,1.980,22.0,3.0,60.0,15.0,0.0,0.0,28.283,2.020,67.677,2.020,0.0,0.0,27.273,4.040,68.687,0.0,0.0,0.0,71.0,3.0,26.0,0.0,0.0,0.0,40.0,2.0,58.0,0.0,0.0,0.0,35.0,2.0,59.0,4.0,0.0,0.0,24.0,4.0,71.0,1.0,0.0,0.0,27.723,1.980,70.297,0.0,0.0,0.0,20.792,1.980,77.228,0.0,0.0,0.0,21.0,2.0,77.0,0.0,0.0,0.0,29.703,1.980,66.337,1.980,0.0,0.0,23.762,3.960,72.277,0.0,0.0,0.0,36.0,3.0,61.0,0.0,0.0,0.0,21.782,2.970,75.248,0.0,0.0,0.0,19.192,3.030,77.778,0.0,0.0,0.0,19410780160.0,607932416.0,21864366080.0,298811392.0,0.0,3395584.0,0.0,0.0,0.0,19.0,0.0,0.0,1185271808.0,41752862720.0,36585.0,7615.0,1548963430.914,31-01 14:37:10
2.430,2.690,1.760,29.293,0.0,66.667,2.020,0.0,2.020,0.990,0.990,85.149,10.891,0.0,1.980,17.0,1.0,80.0,2.0,0.0,0.0,19.802,1.980,78.218,0.0,0.0,0.0,72.727,4.040,22.222,1.010,0.0,0.0,29.293,1.010,69.697,0.0,0.0,0.0,19.802,0.990,69.307,9.901,0.0,0.0,11.0,1.0,88.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,7.921,0.0,92.079,0.0,0.0,0.0,2.020,0.0,84.848,13.131,0.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,7.071,2.020,86.869,4.040,0.0,0.0,0.0,0.0,94.0,6.0,0.0,0.0,19419348992.0,607932416.0,21871423488.0,283185152.0,0.0,7532544.0,0.0,0.0,0.0,41.0,0.0,0.0,1185271808.0,41752862720.0,6750.0,7379.0,1548963431.914,31-01 14:37:11
2.430,2.690,1.760,19.0,0.0,80.0,0.0,0.0,1.0,22.0,0.0,74.0,4.0,0.0,0.0,26.0,4.0,70.0,0.0,0.0,0.0,19.192,2.020,78.788,0.0,0.0,0.0,47.475,8.081,28.283,16.162,0.0,0.0,46.0,3.0,50.0,1.0,0.0,0.0,21.212,2.020,66.667,10.101,0.0,0.0,38.614,3.960,57.426,0.0,0.0,0.0,13.0,1.0,86.0,0.0,0.0,0.0,13.861,0.990,85.149,0.0,0.0,0.0,23.0,3.0,74.0,0.0,0.0,0.0,18.182,0.0,81.818,0.0,0.0,0.0,14.0,0.0,85.0,1.0,0.0,0.0,15.0,2.0,83.0,0.0,0.0,0.0,17.647,0.980,79.412,0.980,0.0,0.980,18.812,2.970,57.426,20.792,0.0,0.0,19430133760.0,607932416.0,21889400832.0,254423040.0,0.0,9732096.0,0.0,0.0,0.0,49.0,0.0,0.0,1185271808.0,41752862720.0,11464.0,7376.0,1548963432.914,31-01 14:37:12
2.430,2.690,1.760,10.680,1.942,73.786,8.738,0.0,4.854,9.0,2.0,76.0,13.0,0.0,0.0,13.0,0.0,71.0,15.0,0.0,1.0,15.0,2.0,81.0,2.0,0.0,0.0,24.0,1.0,57.0,17.0,0.0,1.0,33.0,3.0,37.0,27.0,0.0,0.0,10.891,1.980,87.129,0.0,0.0,0.0,9.0,2.0,86.0,3.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,1.0,0.0,97.0,2.0,0.0,0.0,4.040,0.0,86.869,9.091,0.0,0.0,15.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.0,0.0,91.0,0.0,0.0,0.0,0.0,1.0,64.0,35.0,0.0,0.0,19361525760.0,607932416.0,21867679744.0,344752128.0,0.0,36597760.0,0.0,24576.0,0.0,102.0,0.0,5.0,1185271808.0,41752862720.0,4563.0,6636.0,1548963433.914,31-01 14:37:13
2.430,2.690,1.760,28.571,2.041,42.857,25.510,0.0,1.020,3.960,0.990,80.198,13.861,0.0,0.990,12.871,0.990,86.139,0.0,0.0,0.0,0.0,1.0,94.0,5.0,0.0,0.0,11.765,0.980,62.745,24.510,0.0,0.0,4.902,0.980,82.353,11.765,0.0,0.0,57.0,2.0,27.0,14.0,0.0,0.0,17.0,3.0,68.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,86.869,13.131,0.0,0.0,5.0,1.0,77.0,17.0,0.0,0.0,24.510,0.980,60.784,13.725,0.0,0.0,19367981056.0,607932416.0,21918707712.0,287268864.0,0.0,42045440.0,0.0,0.0,0.0,109.0,0.0,0.0,1185271808.0,41752862720.0,3379.0,5386.0,1548963434.914,31-01 14:37:14
2.480,2.690,1.770,9.091,1.010,74.747,14.141,0.0,1.010,6.0,1.0,93.0,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,8.163,1.020,90.816,0.0,0.0,0.0,34.694,1.020,31.633,32.653,0.0,0.0,6.122,0.0,65.306,28.571,0.0,0.0,33.673,0.0,40.816,25.510,0.0,0.0,1.980,0.0,96.040,1.980,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,95.918,4.082,0.0,0.0,14.141,1.010,79.798,5.051,0.0,0.0,19370070016.0,607932416.0,21946269696.0,257617920.0,0.0,40951808.0,0.0,0.0,0.0,94.0,0.0,0.0,1185271808.0,41752862720.0,3338.0,5032.0,1548963435.914,31-01 14:37:15
2.480,2.690,1.770,19.608,2.941,71.569,3.922,0.0,1.961,10.101,0.0,73.737,15.152,0.0,1.010,4.0,0.0,96.0,0.0,0.0,0.0,3.960,0.0,96.040,0.0,0.0,0.0,21.782,1.980,62.376,13.861,0.0,0.0,29.703,2.970,44.554,21.782,0.0,0.990,31.683,1.980,53.465,12.871,0.0,0.0,27.0,1.0,65.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,93.0,6.0,0.0,0.0,3.030,0.0,78.788,18.182,0.0,0.0,15.686,0.980,69.608,13.725,0.0,0.0,19370532864.0,607932416.0,21855387648.0,348037120.0,0.0,31141888.0,0.0,0.0,0.0,88.0,0.0,0.0,1185271808.0,41752862720.0,4396.0,6564.0,1548963436.914,31-01 14:37:16
2.480,2.690,1.770,7.0,0.0,92.0,0.0,0.0,1.0,0.990,0.990,95.050,2.970,0.0,0.0,5.051,0.0,81.818,13.131,0.0,0.0,36.0,2.0,42.0,19.0,0.0,1.0,39.796,4.082,30.612,25.510,0.0,0.0,12.0,1.0,81.0,6.0,0.0,0.0,21.212,1.010,72.727,5.051,0.0,0.0,16.162,0.0,83.838,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.970,0.0,64.356,32.673,0.0,0.0,0.0,0.0,97.0,3.0,0.0,0.0,0.980,0.980,98.039,0.0,0.0,0.0,5.0,1.0,94.0,0.0,0.0,0.0,14.0,1.0,84.0,1.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,19376619520.0,607932416.0,21882871808.0,314466304.0,0.0,30490624.0,0.0,0.0,0.0,89.0,0.0,0.0,1185271808.0,41752862720.0,4506.0,6281.0,1548963437.914,31-01 14:37:17
2.480,2.690,1.770,36.0,2.0,56.0,3.0,0.0,3.0,10.784,0.980,85.294,0.980,0.0,1.961,21.212,1.010,77.778,0.0,0.0,0.0,23.232,1.010,74.747,1.010,0.0,0.0,50.0,0.0,34.0,15.0,0.0,1.0,25.0,2.0,61.0,12.0,0.0,0.0,33.010,2.913,43.689,20.388,0.0,0.0,10.0,1.0,89.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,2.970,0.990,96.040,0.0,0.0,0.0,1.0,1.0,92.0,6.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,15.842,0.990,81.188,1.980,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,37.624,1.980,53.465,6.931,0.0,0.0,19383812096.0,607936512.0,21906305024.0,283836416.0,0.0,23814144.0,0.0,49152.0,0.0,72.0,0.0,2.0,1185271808.0,41752862720.0,5086.0,7241.0,1548963438.914,31-01 14:37:18
2.480,2.690,1.770,50.505,2.020,39.394,6.061,0.0,2.020,30.612,2.041,57.143,10.204,0.0,0.0,22.772,1.980,75.248,0.0,0.0,0.0,20.0,3.0,77.0,0.0,0.0,0.0,38.614,1.980,53.465,5.941,0.0,0.0,15.0,2.0,71.0,12.0,0.0,0.0,27.0,4.0,55.0,14.0,0.0,0.0,12.121,1.010,86.869,0.0,0.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,26.733,1.980,71.287,0.0,0.0,0.0,4.0,0.0,89.0,7.0,0.0,0.0,5.051,1.010,93.939,0.0,0.0,0.0,18.0,0.0,82.0,0.0,0.0,0.0,14.0,1.0,85.0,0.0,0.0,0.0,32.673,3.960,63.366,0.0,0.0,0.0,96.0,3.0,0.0,1.0,0.0,0.0,19389046784.0,607936512.0,21921947648.0,262959104.0,0.0,14839808.0,0.0,0.0,0.0,53.0,0.0,0.0,1185271808.0,41752862720.0,27345.0,6912.0,1548963439.914,31-01 14:37:19
3.160,2.830,1.820,23.810,2.857,69.524,0.0,0.0,3.810,23.762,0.990,75.248,0.0,0.0,0.0,25.743,2.970,70.297,0.0,0.0,0.990,17.0,1.0,80.0,2.0,0.0,0.0,34.0,3.0,54.0,9.0,0.0,0.0,26.531,1.020,33.673,38.776,0.0,0.0,23.0,2.0,55.0,20.0,0.0,0.0,1.980,0.0,97.030,0.990,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.081,0.0,91.919,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,2.0,1.0,97.0,0.0,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,51.0,1.0,23.0,25.0,0.0,0.0,19393822720.0,607936512.0,21951975424.0,228155392.0,0.0,18157568.0,0.0,0.0,0.0,59.0,0.0,0.0,1185271808.0,41752862720.0,5646.0,7030.0,1548963440.914,31-01 14:37:20
3.160,2.830,1.820,15.306,1.020,80.612,2.041,0.0,1.020,10.891,0.990,88.119,0.0,0.0,0.0,18.0,2.0,79.0,1.0,0.0,0.0,5.941,1.980,92.079,0.0,0.0,0.0,41.584,3.960,49.505,4.950,0.0,0.0,22.222,0.0,46.465,31.313,0.0,0.0,23.232,1.010,58.586,17.172,0.0,0.0,8.0,2.0,87.0,3.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,97.0,3.0,0.0,0.0,8.081,0.0,67.677,24.242,0.0,0.0,19396243456.0,607936512.0,21872607232.0,305102848.0,0.0,20148224.0,0.0,0.0,0.0,74.0,0.0,0.0,1185271808.0,41752862720.0,4962.0,7535.0,1548963441.914,31-01 14:37:21
3.160,2.830,1.820,15.842,3.960,77.228,1.980,0.0,0.990,10.204,3.061,86.735,0.0,0.0,0.0,7.843,3.922,88.235,0.0,0.0,0.0,9.278,2.062,88.660,0.0,0.0,0.0,32.673,3.960,47.525,14.851,0.0,0.990,28.571,2.041,60.204,9.184,0.0,0.0,28.713,2.970,61.386,6.931,0.0,0.0,15.152,2.020,70.707,12.121,0.0,0.0,10.0,3.0,87.0,0.0,0.0,0.0,6.0,4.0,89.0,1.0,0.0,0.0,5.155,2.062,92.784,0.0,0.0,0.0,5.102,2.041,92.857,0.0,0.0,0.0,4.950,0.990,92.079,1.980,0.0,0.0,4.040,2.020,85.859,8.081,0.0,0.0,14.851,2.970,76.238,5.941,0.0,0.0,16.667,0.980,58.824,23.529,0.0,0.0,19412160512.0,607936512.0,21879283712.0,282509312.0,0.0,7868416.0,0.0,0.0,0.0,59.0,0.0,0.0,1185271808.0,41752862720.0,10672.0,26166.0,1548963442.914,31-01 14:37:22
3.160,2.830,1.820,11.224,1.020,87.755,0.0,0.0,0.0,11.111,1.010,87.879,0.0,0.0,0.0,12.121,1.010,86.869,0.0,0.0,0.0,8.081,0.0,89.899,2.020,0.0,0.0,30.392,3.922,51.961,13.725,0.0,0.0,22.0,3.0,73.0,2.0,0.0,0.0,10.101,0.0,89.899,0.0,0.0,0.0,22.680,1.031,68.041,8.247,0.0,0.0,12.121,1.010,86.869,0.0,0.0,0.0,7.143,0.0,91.837,1.020,0.0,0.0,6.863,1.961,91.176,0.0,0.0,0.0,8.0,1.0,91.0,0.0,0.0,0.0,8.081,1.010,90.909,0.0,0.0,0.0,13.861,0.990,84.158,0.990,0.0,0.0,22.222,1.010,75.758,1.010,0.0,0.0,9.091,1.010,74.747,15.152,0.0,0.0,19420823552.0,607936512.0,21886365696.0,266764288.0,0.0,7663616.0,0.0,0.0,0.0,45.0,0.0,0.0,1185271808.0,41752862720.0,11458.0,7780.0,1548963443.914,31-01 14:37:23
3.160,2.830,1.820,15.306,1.020,83.673,0.0,0.0,0.0,17.0,2.0,81.0,0.0,0.0,0.0,14.141,1.010,84.848,0.0,0.0,0.0,13.265,1.020,85.714,0.0,0.0,0.0,18.367,1.020,72.449,8.163,0.0,0.0,23.0,2.0,72.0,3.0,0.0,0.0,25.253,1.010,53.535,20.202,0.0,0.0,26.0,1.0,71.0,2.0,0.0,0.0,4.950,0.990,93.069,0.0,0.0,0.990,13.0,1.0,86.0,0.0,0.0,0.0,10.204,1.020,88.776,0.0,0.0,0.0,14.851,0.990,84.158,0.0,0.0,0.0,14.141,1.010,84.848,0.0,0.0,0.0,15.842,1.980,82.178,0.0,0.0,0.0,18.182,1.010,77.778,3.030,0.0,0.0,21.0,0.0,74.0,5.0,0.0,0.0,19424321536.0,607936512.0,21890138112.0,259493888.0,0.0,4214784.0,0.0,0.0,0.0,35.0,0.0,0.0,1185271808.0,41752862720.0,9224.0,7507.0,1548963444.914,31-01 14:37:24
3.150,2.830,1.830,32.353,0.0,58.824,5.882,0.0,2.941,8.081,0.0,91.919,0.0,0.0,0.0,14.0,0.0,86.0,0.0,0.0,0.0,23.0,1.0,76.0,0.0,0.0,0.0,37.0,2.0,54.0,7.0,0.0,0.0,41.414,1.010,52.525,5.051,0.0,0.0,21.0,0.0,77.0,2.0,0.0,0.0,35.0,1.0,64.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,0.0,94.949,4.040,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,0.990,0.0,97.030,1.980,0.0,0.0,21.0,1.0,78.0,0.0,0.0,0.0,11.224,0.0,76.531,12.245,0.0,0.0,19427266560.0,607936512.0,21892243456.0,254443520.0,0.0,2572288.0,0.0,0.0,0.0,27.0,0.0,0.0,1185271808.0,41752862720.0,5128.0,6628.0,1548963445.914,31-01 14:37:25
3.150,2.830,1.830,24.0,2.0,34.0,39.0,0.0,1.0,4.040,0.0,95.960,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,18.812,1.980,73.267,5.941,0.0,0.0,16.162,1.010,48.485,34.343,0.0,0.0,18.0,1.0,61.0,20.0,0.0,0.0,2.970,0.0,97.030,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,17.0,1.0,75.0,7.0,0.0,0.0,19429285888.0,607936512.0,21922648064.0,222019584.0,0.0,21004288.0,0.0,0.0,0.0,59.0,0.0,0.0,1185271808.0,41752862720.0,3381.0,5338.0,1548963446.914,31-01 14:37:26
3.150,2.830,1.830,6.0,1.0,91.0,0.0,0.0,2.0,18.812,1.980,77.228,1.980,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,40.0,2.0,50.0,8.0,0.0,0.0,26.0,1.0,73.0,0.0,0.0,0.0,14.851,1.980,59.406,23.762,0.0,0.0,15.152,1.010,80.808,3.030,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,7.0,0.0,93.0,0.0,0.0,0.0,1.0,0.0,98.0,1.0,0.0,0.0,0.0,2.0,96.0,2.0,0.0,0.0,0.990,0.990,76.238,21.782,0.0,0.0,19358502912.0,607936512.0,21864828928.0,350621696.0,0.0,12128256.0,0.0,0.0,0.0,75.0,0.0,0.0,1185271808.0,41752862720.0,4961.0,7197.0,1548963447.914,31-01 14:37:27
3.150,2.830,1.830,26.471,0.980,65.686,3.922,0.0,2.941,27.723,0.990,69.307,1.980,0.0,0.0,15.0,0.0,85.0,0.0,0.0,0.0,25.253,1.010,73.737,0.0,0.0,0.0,41.176,1.961,48.039,8.824,0.0,0.0,36.0,3.0,60.0,1.0,0.0,0.0,33.333,2.020,62.626,2.020,0.0,0.0,20.0,1.0,79.0,0.0,0.0,0.0,7.071,1.010,79.798,12.121,0.0,0.0,11.0,1.0,88.0,0.0,0.0,0.0,6.061,1.010,92.929,0.0,0.0,0.0,11.0,1.0,88.0,0.0,0.0,0.0,16.162,0.0,83.838,0.0,0.0,0.0,13.131,1.010,85.859,0.0,0.0,0.0,12.0,1.0,87.0,0.0,0.0,0.0,22.0,1.0,57.0,20.0,0.0,0.0,19362344960.0,607936512.0,21867106304.0,344502272.0,0.0,2383872.0,0.0,0.0,0.0,31.0,0.0,0.0,1185271808.0,41752862720.0,13601.0,7179.0,1548963448.914,31-01 14:37:28
